RICO GUI,description,method_name,method_id,uuid,key
34938,"A page from a tableware shopping app, allowing users to search for an item, scan a barcode or look for a category of tableware.",04_self_critique_base_zs_instruction_k_2,15,8be5bc6e-9f04-4be5-823e-21b31e8378ca,0395
34938,"A page from a tableware shopping app, allowing users to search for an item, scan a barcode or look for a category of tableware.",04_self_critique_base_zs_instruction_k_3,16,10163046-391b-47f0-b5c7-697b845564b4,0396
34938,"A page from a tableware shopping app, allowing users to search for an item, scan a barcode or look for a category of tableware.",04_self_critique_base_zs_instruction_k_4,17,a9e279c5-8c76-4edb-a3b6-e3d1a2054d2a,0397
34938,"A page from a tableware shopping app, allowing users to search for an item, scan a barcode or look for a category of tableware.",04_self_critique_base_zs_instruction_content_k_3,18,aaa4a401-c92e-4706-b49e-c55935384f02,0398
34938,"A page from a tableware shopping app, allowing users to search for an item, scan a barcode or look for a category of tableware.",04_self_critique_base_pd_zs_k_3,19,6bb4ce0e-0bdc-493f-8b26-866a23bb6297,0399
34938,"A page from a tableware shopping app, allowing users to search for an item, scan a barcode or look for a category of tableware.",04_self_critique_base_rag_zs_k_3_direct_k_3,20,d4f1f30b-0f55-43aa-a22c-83fb525b875c,0400
35576,"A page from the settings - options from an app, showing diefferent options",01_baselines_zs_instruction,1,9baa036b-34ee-447c-9946-aaf4c3b5559b,0401
35576,"A page from the settings - options from an app, showing diefferent options",01_baselines_zs_cot,2,e02297f4-64dc-4b06-b989-35baf523cd14,0402
35576,"A page from the settings - options from an app, showing diefferent options",01_baselines_zs_cot_content,3,16df28e5-ae59-4c8e-9665-4338933ef14d,0403
35576,"A page from the settings - options from an app, showing diefferent options",02_prompt_decomposition_pd_zs,4,5f1204b4-cf4a-4f23-a46f-4b7b8579c26b,0404
35576,"A page from the settings - options from an app, showing diefferent options",02_prompt_decomposition_pd_zs_cot,5,66baaca9-f37e-4cb6-a26f-e9714c69f2fc,0405
35576,"A page from the settings - options from an app, showing diefferent options",02_prompt_decomposition_pd_zs_content,6,62a092f8-6534-4f22-ab17-5e900686cdf2,0406
35576,"A page from the settings - options from an app, showing diefferent options",03_rag_zs_k_1_direct,7,6fcd1405-dd93-457f-b311-a82fcad2e425,0407
35576,"A page from the settings - options from an app, showing diefferent options",03_rag_zs_k_3_direct,8,85267667-c73e-4178-8d13-51ae8ea1f94f,0408
35576,"A page from the settings - options from an app, showing diefferent options",03_rag_zs_k_5_direct,9,bdd27585-5c7b-4e1c-a9d1-197343740004,0409
35576,"A page from the settings - options from an app, showing diefferent options",03_rag_zs_k_7_direct,10,b89da9d3-6c85-4578-87f1-b6ba6ac0abfe,0410
35576,"A page from the settings - options from an app, showing diefferent options",03_rag_zs_k_3_direct_content,11,b59813e7-77f2-4ce9-8967-2be0ef573d1c,0411
35576,"A page from the settings - options from an app, showing diefferent options",03_rag_zs_k_3_direct_pd_zs,12,9a456f65-c624-46e4-9ed1-c461a4249f41,0412
35576,"A page from the settings - options from an app, showing diefferent options",03_rag_zs_k_3_feat_layout,13,a34730a8-d5fc-46e2-bcee-d7b34e36d712,0413
35576,"A page from the settings - options from an app, showing diefferent options",04_self_critique_base_zs_instruction_k_1,14,c610f01b-4ddb-4566-864f-639748b85afc,0414
35576,"A page from the settings - options from an app, showing diefferent options",04_self_critique_base_zs_instruction_k_2,15,efda7484-5bfd-4a0f-a8a9-c63569ba799f,0415
35576,"A page from the settings - options from an app, showing diefferent options",04_self_critique_base_zs_instruction_k_3,16,1bbe9648-6667-46c2-b39e-f77ed56c2c81,0416
35576,"A page from the settings - options from an app, showing diefferent options",04_self_critique_base_zs_instruction_k_4,17,cf72e61c-c4a4-4b64-9b66-1286a0ebc156,0417
35576,"A page from the settings - options from an app, showing diefferent options",04_self_critique_base_zs_instruction_content_k_3,18,db9bd0b9-17ea-4c83-8efb-311d96832d27,0418
35576,"A page from the settings - options from an app, showing diefferent options",04_self_critique_base_pd_zs_k_3,19,c9b80fb7-2a85-490c-b7d6-ce852b6c7c6d,0419
35576,"A page from the settings - options from an app, showing diefferent options",04_self_critique_base_rag_zs_k_3_direct_k_3,20,38ea5ca5-496b-458e-a385-5626ce21c439,0420
37394,The page concerning one particular child in a journal app to keep track of various stages of its development,01_baselines_zs_instruction,1,745410ae-531b-4808-9cae-809d8cb29c63,0421
37394,The page concerning one particular child in a journal app to keep track of various stages of its development,01_baselines_zs_cot,2,fb0a49bb-2af1-40e3-9fed-984e4510b0ab,0422
37394,The page concerning one particular child in a journal app to keep track of various stages of its development,01_baselines_zs_cot_content,3,99a6f6d3-5a60-4829-a034-7481ea3c22f5,0423
37394,The page concerning one particular child in a journal app to keep track of various stages of its development,02_prompt_decomposition_pd_zs,4,1c2db797-ecc8-45f8-b986-af4165c1d329,0424
37394,The page concerning one particular child in a journal app to keep track of various stages of its development,02_prompt_decomposition_pd_zs_cot,5,ca85d694-4d51-498e-8b4b-efb316045d29,0425
37394,The page concerning one particular child in a journal app to keep track of various stages of its development,02_prompt_decomposition_pd_zs_content,6,dd5445d2-fff4-4d6d-a5d4-d2976af6421e,0426
37394,The page concerning one particular child in a journal app to keep track of various stages of its development,03_rag_zs_k_1_direct,7,8dc3824e-d018-40b1-9963-b20f61a10920,0427
37394,The page concerning one particular child in a journal app to keep track of various stages of its development,03_rag_zs_k_3_direct,8,3efe33aa-e3b9-4988-9e17-c68d5691fb1a,0428
37394,The page concerning one particular child in a journal app to keep track of various stages of its development,03_rag_zs_k_5_direct,9,dfbbbfa3-795d-4b43-808e-76c7571b1424,0429
37394,The page concerning one particular child in a journal app to keep track of various stages of its development,03_rag_zs_k_7_direct,10,18aaa50f-4f4c-4946-aa43-b14798fa808a,0430
37394,The page concerning one particular child in a journal app to keep track of various stages of its development,03_rag_zs_k_3_direct_content,11,0d0f1933-341d-47cd-a632-45b115c47fa9,0431
37394,The page concerning one particular child in a journal app to keep track of various stages of its development,03_rag_zs_k_3_direct_pd_zs,12,2147137a-e30b-4dd6-b05c-e11a01512042,0432
37394,The page concerning one particular child in a journal app to keep track of various stages of its development,03_rag_zs_k_3_feat_layout,13,ee26e821-be73-4937-b7b0-a4c8b92d0625,0433
37394,The page concerning one particular child in a journal app to keep track of various stages of its development,04_self_critique_base_zs_instruction_k_1,14,5300fb77-2bfe-4ce4-902c-c7ef814a9402,0434
37394,The page concerning one particular child in a journal app to keep track of various stages of its development,04_self_critique_base_zs_instruction_k_2,15,629225ce-27c2-49b0-8fb5-86adf5f348c7,0435
37394,The page concerning one particular child in a journal app to keep track of various stages of its development,04_self_critique_base_zs_instruction_k_3,16,8d89f85e-7239-4fc1-9089-ef3434da15c4,0436
37394,The page concerning one particular child in a journal app to keep track of various stages of its development,04_self_critique_base_zs_instruction_k_4,17,6a355a24-4866-46d2-a520-a1611e23ecd6,0437
37394,The page concerning one particular child in a journal app to keep track of various stages of its development,04_self_critique_base_zs_instruction_content_k_3,18,a82a9ba5-7165-412d-be93-e4716f510713,0438
37394,The page concerning one particular child in a journal app to keep track of various stages of its development,04_self_critique_base_pd_zs_k_3,19,237617b3-187e-4260-895f-b569d227ae7c,0439
37394,The page concerning one particular child in a journal app to keep track of various stages of its development,04_self_critique_base_rag_zs_k_3_direct_k_3,20,15e77029-5a0e-449f-af32-b322f14dd3e8,0440
38729,A page from a recipe app where different recipes with their estimated time are listed,01_baselines_zs_instruction,1,3edb9d20-049b-464e-a28f-d1ae31e1f96b,0441
38729,A page from a recipe app where different recipes with their estimated time are listed,01_baselines_zs_cot,2,f4be0bd3-8d5c-4eb4-9ad7-9fafd56a57b8,0442
38729,A page from a recipe app where different recipes with their estimated time are listed,01_baselines_zs_cot_content,3,bf5f5602-ffc9-4d9f-952e-bda6d82944c0,0443
38729,A page from a recipe app where different recipes with their estimated time are listed,02_prompt_decomposition_pd_zs,4,6693c6d7-8109-416e-a538-0315bc4b4f11,0444
38729,A page from a recipe app where different recipes with their estimated time are listed,02_prompt_decomposition_pd_zs_cot,5,9901cfd6-eacc-4bd3-891d-e52fe43ed0ea,0445
38729,A page from a recipe app where different recipes with their estimated time are listed,02_prompt_decomposition_pd_zs_content,6,bc0e587d-04fd-45f4-aabc-2a2e806a27a8,0446
38729,A page from a recipe app where different recipes with their estimated time are listed,03_rag_zs_k_1_direct,7,74deee57-00bc-421a-aa39-71029c42d5d8,0447
38729,A page from a recipe app where different recipes with their estimated time are listed,03_rag_zs_k_3_direct,8,18f17b1a-04fe-48e9-b01f-82909e2237f1,0448
38729,A page from a recipe app where different recipes with their estimated time are listed,03_rag_zs_k_5_direct,9,725c0838-d34c-4ed9-8ccd-d4847b038a67,0449
38729,A page from a recipe app where different recipes with their estimated time are listed,03_rag_zs_k_7_direct,10,75ff3617-ea45-4ea3-a01e-3ecb598ebbc4,0450
38729,A page from a recipe app where different recipes with their estimated time are listed,03_rag_zs_k_3_direct_content,11,6c502850-0fc1-4f26-86be-c3b2c39b4f13,0451
38729,A page from a recipe app where different recipes with their estimated time are listed,03_rag_zs_k_3_direct_pd_zs,12,1798f00e-aef8-4db3-ae31-15a065fd6c53,0452
38729,A page from a recipe app where different recipes with their estimated time are listed,03_rag_zs_k_3_feat_layout,13,e55927ef-7d6b-4d64-bac0-254e63a9812c,0453
38729,A page from a recipe app where different recipes with their estimated time are listed,04_self_critique_base_zs_instruction_k_1,14,3e6ec049-d526-4375-a752-c62a795f0dd3,0454
38729,A page from a recipe app where different recipes with their estimated time are listed,04_self_critique_base_zs_instruction_k_2,15,2c68eaa8-e747-48c4-9cf0-0853635f2c55,0455
38729,A page from a recipe app where different recipes with their estimated time are listed,04_self_critique_base_zs_instruction_k_3,16,91bb580d-22e2-45ac-8a80-71fc307280f4,0456
38729,A page from a recipe app where different recipes with their estimated time are listed,04_self_critique_base_zs_instruction_k_4,17,e8bf255f-d447-45cd-9e96-715fdeffac3b,0457
38729,A page from a recipe app where different recipes with their estimated time are listed,04_self_critique_base_zs_instruction_content_k_3,18,282ef229-00a2-4dc5-9a75-ecdcdbbd125f,0458
38729,A page from a recipe app where different recipes with their estimated time are listed,04_self_critique_base_pd_zs_k_3,19,2e978f15-3c5a-4930-88f8-792f2124a9f3,0459
38729,A page from a recipe app where different recipes with their estimated time are listed,04_self_critique_base_rag_zs_k_3_direct_k_3,20,cb60b756-dca2-457f-83b3-da3b6a73d1bc,0460
41174,A page from the profile of a user in a social network,01_baselines_zs_instruction,1,e235d919-c1dc-4af9-826d-445cdce070fd,0461
41174,A page from the profile of a user in a social network,01_baselines_zs_cot,2,5bf830d5-dbbc-4035-a757-3fcc8e4d8c94,0462
41174,A page from the profile of a user in a social network,01_baselines_zs_cot_content,3,a327bd5d-9d3f-433b-a74b-f93b751ac177,0463
41174,A page from the profile of a user in a social network,02_prompt_decomposition_pd_zs,4,a1f2bc28-5398-49b4-80e8-685efb4243ab,0464
41174,A page from the profile of a user in a social network,02_prompt_decomposition_pd_zs_cot,5,0e84211d-f5ab-43ef-ad6b-f5b5a4614fa6,0465
41174,A page from the profile of a user in a social network,02_prompt_decomposition_pd_zs_content,6,4f7c55c7-7903-422d-afbf-8d0a4b572ee1,0466
41174,A page from the profile of a user in a social network,03_rag_zs_k_1_direct,7,13d2504e-8032-4133-a896-334f2c3ec62b,0467
41174,A page from the profile of a user in a social network,03_rag_zs_k_3_direct,8,d8594614-8e7d-4a59-9a89-c306f1ca47e5,0468
41174,A page from the profile of a user in a social network,03_rag_zs_k_5_direct,9,c13483b8-9d5e-40fa-84aa-e489f655242f,0469
41174,A page from the profile of a user in a social network,03_rag_zs_k_7_direct,10,4ea156ad-145e-4e53-968b-573ed4a19e94,0470
41174,A page from the profile of a user in a social network,03_rag_zs_k_3_direct_content,11,ec0593d2-efc1-43b8-adf0-7e4f23135206,0471
41174,A page from the profile of a user in a social network,03_rag_zs_k_3_direct_pd_zs,12,ea713917-0f20-47a9-84d8-a49d64fe8ff1,0472
41174,A page from the profile of a user in a social network,03_rag_zs_k_3_feat_layout,13,a371ed79-2dd6-454d-8f76-d6f6bb91fb9e,0473
41174,A page from the profile of a user in a social network,04_self_critique_base_zs_instruction_k_1,14,84d1221e-a51a-408e-9144-e3083f490a97,0474
41174,A page from the profile of a user in a social network,04_self_critique_base_zs_instruction_k_2,15,37077e2f-6b45-4297-8918-06918cdc06d3,0475
41174,A page from the profile of a user in a social network,04_self_critique_base_zs_instruction_k_3,16,bc9a1ac3-0163-4ea0-b043-d5afda0572e0,0476
41174,A page from the profile of a user in a social network,04_self_critique_base_zs_instruction_k_4,17,9283f7e3-71d6-4a9c-9962-5fb0b5a73c46,0477
41174,A page from the profile of a user in a social network,04_self_critique_base_zs_instruction_content_k_3,18,5d00ca89-991a-4ac7-884b-eb610edae2bb,0478
